Sourceid,Targetid,Weights
0,1,302621.6113180004
0,2,65298.59603699936
0,3,143.234
0,4,63540.57888600032
0,5,6033.613408999976
0,6,37.192
0,7,87.609
0,8,1628.908
0,9,64.984
0,10,116961.47380799966
0,11,394.641
0,12,349.739
0,13,33.109
0,14,842.329
0,15,91.322
0,16,50.235
0,17,203.948
0,18,195708.1298100001
0,19,155.344
0,20,74.79
0,21,84896.82688600002
0,22,190.958
0,23,684.206
0,24,115.795
0,25,168.594
0,26,55.432
0,27,76.294
0,28,1976.385
0,29,1481.1370000000002
0,30,188.303
0,31,197.454
0,32,2659.809221999952
0,33,494.5460000000001
0,34,342.56
0,35,237.738
0,36,65.306
0,37,57.424
0,38,97.932
0,39,867.078
0,40,58.01
0,41,8416.832679999985
0,42,388.14
0,43,653.014
0,44,49.189
0,45,80.475
0,46,7197.598099999997
0,47,4741.718
0,48,181.126
0,49,31.759
0,50,104.237
0,51,2178.149
0,52,212.764
0,53,9545.215228000086
0,54,57.948
0,55,41.01
0,56,53.26
0,57,1082.3860000000002
0,58,3893.414327999909
0,59,782.841
0,60,171.227
0,61,228.235
0,62,252.313
0,63,212.957
0,64,321.061
0,65,98.814
0,66,148.927
0,67,206.986
0,68,22.729
0,69,59.309
0,70,343.025
0,71,402.681
0,72,22.301999999999992
0,73,40.119
0,74,143.138
0,75,147.865
0,76,37.794
0,77,171.082
0,78,31.541
0,79,13847.808187000015
0,80,93.121
0,81,261.45
0,82,19962.956065000064
0,83,105.144
0,84,290.005
0,85,215.165
0,86,4666.420999999999
0,87,298.594
0,88,43.564
0,89,131.092
0,90,135.198
0,91,439.352
0,92,526.166
0,93,937.398
0,94,2908.5020000000004
0,95,90.984
0,96,114.721
0,97,164.144
0,98,370.579
0,99,163.015
0,100,585.1659999999968
0,101,2628.997
0,102,344.859
0,103,37.282
0,104,475.191
0,105,104.263
0,106,402.681
0,107,2326.949
0,108,467.273
0,109,259.494
0,110,93.164
0,112,84.174
0,113,263.50300000000004
0,114,91.184
0,115,200.267
0,116,633.572
0,117,369.729
0,119,319.72
0,120,35368.340789999995
0,121,111.991
0,122,21.70299999999997
0,123,73.32
0,124,9402.800118
0,125,11475.638
0,126,113.058
0,128,8832.064
0,129,208.559
0,131,177.783
0,132,76.182
0,133,791.1620000000021
0,135,1562.66
0,137,98.097
0,140,5996.1627869997965
0,141,961.296
0,142,149.15
0,143,51.55099999999999
0,144,81.635
0,145,119.762
0,146,114.437
0,147,439.198
0,148,412.711
0,149,157.35399999999998
0,150,117.891
0,151,740.866
0,153,134.008
0,154,75.173
0,155,5794.05882
0,156,60.258
0,157,149.498
0,158,34.93
0,160,542.713
0,162,96.269
0,163,129.84
0,164,13294.44201
0,166,49.931
0,167,12640.935
0,168,26.22599999999997
0,170,102.26
0,172,1507.386
0,173,159.58200000000002
0,174,6470.668
0,175,64.406
0,177,858.307
0,178,754.381
0,179,271.918
0,183,100.661
0,185,123.788
0,186,531.201
0,188,125.394
0,190,57.722
0,191,2606.488
0,193,275.048
0,194,90.615
0,196,112.724
0,198,67.77300000000014
0,200,80.852
0,201,39.75199999999995
0,202,35.614
0,205,203.50800000000004
0,206,82.038
0,207,78.422
0,208,82.076
0,209,154.85
0,213,165.50400000000002
0,215,229.53
0,216,4566.69
0,217,133.02
0,218,140.168
0,225,104.63
0,226,17.554
0,228,7359.838
0,229,100.549
0,230,98.042
0,232,232.46
0,234,679.5969999999998
0,235,50.991
0,236,126.462
0,237,137.281
0,238,7668.650789999999
0,239,221.87
0,242,229.256
0,243,3036.411
0,247,68.712
0,249,177.85899999999998
0,250,91.265
0,251,107.356
0,254,2065.7
0,257,7085.342000000001
0,258,4553.510894999999
0,260,125.338
0,262,169.818
0,264,2380.486
0,266,111.638
0,267,320.298
0,268,24.376
0,272,585.029
0,275,287.711
0,277,41.69
0,278,63.496
0,279,119.537
0,281,79.344
0,283,423.94
0,286,5317.545000000001
0,287,5616.834115000001
0,290,53.587
0,292,4390.384000000001
0,295,6539.342387000002
0,296,82.104
0,297,102.973
0,300,538.987
0,301,209.799
0,304,199.3
0,306,449.081
0,309,327.56699999999995
0,315,117.192
0,318,4362.304053000001
0,319,353.772
0,321,54.0
0,322,282.334
0,323,1987.448
0,324,68.32
0,326,4520.602
0,332,69.98
0,334,888.452
0,344,38.013
0,347,527.081
0,348,2872.856
0,351,53.657
0,354,448.294
0,355,4385.848
0,359,2755.748
0,360,154.015
0,366,198.105
0,373,2558.139
0,374,98.934
0,375,97.201
0,378,119.096
0,380,3735.132
0,381,3281.815
0,382,5533.890291000001
0,383,1345.35
0,389,3.022
0,390,279.889
0,392,3775.306622
0,400,1657.885946999999
0,401,341.578
0,404,2050.757
0,406,212.621
0,411,2619.039
0,412,1906.879
0,413,2077.204
0,415,2003.6130000000005
0,421,2096.0289999999995
0,422,103.343
0,423,46.601
0,426,2009.223
0,433,284.126
0,434,201.57000000000005
0,440,696.426
0,443,2921.812
0,459,929.508
0,464,1607.532
0,466,1838.257
0,467,44.161
0,468,1784.027
0,469,39.066510000003404
0,477,104.82099999999998
0,488,1521.645
0,490,1651.807
0,496,634.775
0,497,1208.857
0,501,1288.69
0,510,282.354
0,525,76.368
0,526,1962.497
0,530,1287.656
0,533,864.955
0,535,53.26
0,545,577.3729999999999
0,547,641.214
0,550,1112.617
0,554,1722.19
0,569,117.434
0,572,1110.214
0,574,543.306
0,575,55.162
0,580,1502.705
0,581,1839.8580000000004
0,601,308.143
0,603,1065.128
0,607,769.711
0,609,686.562
0,611,1403.602
0,617,831.059
0,620,1066.666
0,625,329.072
0,628,62.117
0,629,1556.839
0,651,0.078
0,652,430.852
0,662,548.044
0,666,1196.677
0,668,598.006
0,669,607.714
0,672,851.168
0,677,843.348
0,683,799.344
0,689,942.28
0,690,885.08
0,691,1177.298
0,695,548.108
0,698,143.534
0,705,108.606
0,729,994.966
0,731,1318.988
0,732,807.293
0,735,425.157
0,736,905.191
0,744,160.624
0,761,919.392
0,766,522.715
0,772,845.942
0,774,481.437
0,778,474.589
0,785,704.542
0,790,300.568
0,797,474.938
0,804,815.518
0,806,412.25
0,809,35.702
0,816,745.642
0,820,775.578
0,822,573.97
0,831,778.84
0,832,1011.417
0,835,382.163
0,836,865.637
0,837,585.507
0,838,340.517
0,839,668.965
0,847,447.698
0,856,623.622
0,857,510.788
0,860,731.893
0,861,4163.138999999999
0,862,643.814
0,866,648.769
0,868,657.598
0,875,80.647
0,877,675.838
0,878,808.291
0,882,77.575
0,888,261.909
0,893,746.722
0,896,234.706
0,899,592.857
0,913,217.17
0,916,2.001
0,918,593.839
0,919,246.262
0,922,474.551
0,933,112.416
0,937,177.709
0,945,764.156
0,946,798.756
0,953,412.348
0,958,570.781
0,959,554.723
0,960,306.875
0,961,690.167
0,963,557.094
0,973,702.472
0,981,584.501
0,989,441.433
0,997,356.562
0,1003,598.949
0,1007,601.289
0,1017,121.362
0,1022,446.871
0,1025,318.779
0,1030,440.747
0,1032,565.691
0,1039,563.763
0,1045,453.742
0,1058,722.514
0,1061,364.845
0,1066,581.284
0,1073,209.839
0,1088,335.423
0,1114,507.378
0,1117,542.385
0,1119,541.408
0,1131,408.347
0,1133,286.835
0,1146,359.162
0,1147,521.133
0,1153,406.258
0,1154,522.932
0,1157,652.853
0,1162,452.937
0,1165,359.895
0,1178,239.588
0,1179,234.944
0,1189,5.061
0,1191,383.718
0,1192,246.606
0,1199,168.229
