Sourceid,Targetid,Weights
0,1,2128.837807
0,2,274.988
0,3,171197.34275000042
0,4,271.628
0,5,298659.37526400096
0,6,199.013
0,7,451.261
0,8,166.325
0,9,28.098
0,10,52.149
0,11,233626.24199000013
0,12,482.24
0,13,1620.62
0,14,69477.69715499987
0,15,222.791
0,16,364.192
0,17,17.606
0,18,310.151
0,19,106.271
0,20,315.672
0,21,90418.65815000008
0,22,61.708
0,23,13.895
0,24,71.956
0,25,184.801
0,26,40175.44426099992
0,27,1198.045
0,28,293.689
0,29,38171.70172299972
0,30,139.643
0,31,340.341
0,32,38763.06470300002
0,33,2545.885
0,34,190.892
0,35,123.791
0,36,170.975
0,37,73.881
0,38,45.89
0,39,2321.252
0,40,279.035
0,41,25.006
0,42,98.475
0,43,146.458
0,44,347.506
0,45,40195.48226199994
0,46,374.814
0,47,186.359
0,48,3731.1800000000007
0,49,9718.25070199994
0,50,97.742
0,51,23087.65237699991
0,52,239.551
0,53,33.058
0,54,1140.793
0,55,463.961
0,56,7530.255103000009
0,57,398.778
0,58,44.365
0,59,144.859
0,60,999.383
0,61,361.633
0,62,47626.06987899998
0,63,160.53500000000005
0,64,98.605
0,65,13056.023849999996
0,66,33.597
0,67,50.602
0,68,105.184
0,69,271.439
0,70,115.503
0,71,50.929
0,72,676.98
0,73,4412.169
0,75,288.27
0,76,7767.900732000176
0,77,47.48
0,78,475.817
0,79,46812.90813300002
0,80,5050.785663
0,81,713.451
0,82,64.176
0,83,138.701
0,84,70.926
0,85,36.827
0,86,186.839
0,87,539.2569999999982
0,88,2118.004
0,89,143.744
0,90,1695.427
0,91,15731.116999999991
0,92,4538.07
0,93,213.249
0,94,13070.138597000065
0,95,257.858
0,96,18302.617
0,97,114.475
0,98,141.767
0,99,238.857
0,100,0.921
0,101,664.6389999999999
0,102,6403.494356999997
0,103,336.014
0,104,271.918
0,105,154.277
0,107,10127.166329999998
0,108,642.543
0,109,94.994
0,110,296.375
0,111,131.838
0,112,108.668
0,114,224.139
0,115,163.279
0,116,182.774
0,117,178.195
0,119,45.209
0,120,609.993
0,121,96.906
0,122,332.887
0,123,22326.062000000005
0,125,13448.014
0,126,64.583
0,127,65.189
0,128,179.443
0,129,2259.714000000001
0,130,107.917
0,133,16183.807879999991
0,136,6.085999999999999
0,137,65.51699999999998
0,139,402.981
0,140,141.627
0,141,64.314
0,142,159.556
0,144,13049.638999999996
0,147,95.335
0,148,165.799
0,150,85.088
0,151,248.215
0,152,807.113
0,153,63.37400000000002
0,156,243.5
0,157,13568.139700000002
0,160,790.078
0,162,312.146
0,163,94.238
0,166,20590.53237
0,168,123.791
0,169,74.578
0,170,1019.951363999935
0,171,282.203
0,173,222.694
0,175,95.985
0,177,67.315
0,178,6601.069999999999
0,180,3120.512
0,181,1033.764
0,182,51.061
0,183,120.724
0,188,348.852
0,189,203.33700000000005
0,192,121.776
0,193,54.104
0,195,1054.6909999999998
0,196,132.962
0,199,7161.628
0,200,2329.0260000000003
0,202,56.668
0,203,10740.554890000005
0,205,147.929
0,207,8686.477360000003
0,209,381.571
0,212,90.465
0,214,0.921
0,216,615.119
0,217,674.567
0,218,19581.848
0,219,2606.259
0,223,28.429
0,224,123.582
0,227,110.676
0,228,3805.748454000253
0,229,3.021
0,236,197.803
0,238,160.767
0,239,3860.638000000001
0,240,75.453
0,243,3036.411
0,244,53.386
0,246,4649.612
0,251,52.89
0,253,98.156
0,256,6768.852
0,257,100.133
0,259,1130.218
0,263,231.568
0,265,2350.024
0,266,5507.25
0,268,122.946
0,269,44.908
0,270,98.475
0,274,137.53
0,276,144.62299999999996
0,279,22.636
0,280,77.66
0,296,313.424
0,297,6883.557000000001
0,299,344.441
0,300,10.814
0,303,4367.349
0,308,333.9039999999999
0,310,4830.147
0,311,406.28
0,315,37.192
0,317,36.414
0,318,1106.236
0,321,80.328
0,322,7.949635000001763
0,324,137.719
0,329,75.538
0,339,2427.176
0,343,1451.165
0,347,527.081
0,349,92.988
0,350,183.05
0,351,4298.424000000001
0,352,3183.173
0,355,3784.333
0,357,1888.564
0,366,1659.0599999999995
0,375,270.01
0,377,3524.78
0,402,570.747
0,403,6505.804604
0,421,2366.836
0,424,916.51
0,429,1681.498
0,432,882.664
0,444,1726.0379999999998
0,450,1869.427
0,452,1500.817
0,461,826.79
0,463,939.436
0,467,176.483
0,468,1630.92
0,477,1318.145
0,486,184.154
0,510,1811.194
0,517,1885.893
0,538,2292.116034
0,542,1573.952
0,551,893.4
0,558,846.967
0,566,1986.057
0,574,543.306
0,577,1587.466
0,580,1502.705
0,595,86.005
0,602,991.904
0,604,1041.369
0,607,46.28
0,612,1296.219
0,615,657.037
0,616,1022.412
0,617,831.059
0,620,942.244
0,625,329.072
0,627,1151.568
0,645,802.991
0,651,1032.393
0,657,1348.558
0,660,332.986
0,671,1010.846
